-3088	1
-2985	1
-2978	1
-2960	1
-2953	1
-2948	1
-2946	1
-2940	1
-2930	1
-2926	1
-2925	1
-2923	1
-2921	1
-2918	2
-2917	1
-2915	1
-2912	1
-2905	1
-2903	1
-2895	1
-2894	1
-2893	1
-2892	1
-2891	1
-2890	1
-2888	2
-2887	2
-2885	1
-2883	2
-2880	1
-2879	1
-2875	1
-2874	1
-2873	1
-2872	1
-2871	2
-2869	1
-2868	1
-2867	1
-2866	1
-2865	2
-2864	1
-2863	1
-2862	1
-2858	2
-2857	1
-2856	1
-2854	2
-2851	1
-2849	2
-2848	2
-2846	3
-2844	1
-2842	2
-2841	1
-2840	5
-2837	1
-2836	3
-2834	2
-2832	1
-2830	2
-2829	1
-2828	2
-2826	3
-2825	1
-2823	1
-2822	1
-2819	2
-2817	1
-2816	3
-2814	1
-2813	1
-2812	2
-2810	3
-2808	2
-2806	2
-2802	1
-2799	2
-2793	1
-2792	1
-2788	1
-2785	1
-2783	1
-2782	1
-2781	2
-2778	1
-2777	1
-2775	1
-2771	1
-2769	1
-2767	1
-2764	2
-2762	3
-2761	1
-2755	1
-2752	1
-2750	3
-2749	3
-2748	1
-2747	2
-2746	1
-2744	2
-2743	1
-2742	1
-2741	1
-2739	1
-2735	1
-2734	1
-2731	2
-2730	2
-2727	1
-2726	1
-2725	2
-2723	1
-2722	1
-2721	2
-2717	1
-2716	1
-2714	1
-2713	1
-2712	1
-2711	1
-2709	2
-2708	1
-2707	2
-2704	1
-2703	1
-2702	1
-2698	1
-2694	1
-2693	2
-2691	4
-2688	1
-2687	1
-2685	3
-2684	1
-2682	2
-2681	2
-2680	1
-2679	1
-2678	1
-2677	2
-2676	1
-2675	1
-2674	2
-2671	1
-2669	1
-2668	1
-2667	1
-2666	1
-2664	2
-2663	1
-2661	2
-2658	1
-2657	1
-2652	2
-2650	1
-2649	1
-2646	1
-2645	1
-2644	1
-2641	1
-2640	1
-2638	2
-2635	1
-2634	1
-2633	1
-2632	1
-2631	1
-2629	3
-2627	1
-2624	1
-2623	1
-2622	1
-2619	2
-2616	1
-2614	2
-2612	1
-2611	1
-2608	1
-2606	1
-2603	2
-2599	2
-2598	3
-2595	1
-2592	1
-2590	1
-2589	2
-2588	1
-2586	1
-2584	1
-2583	2
-2582	1
-2581	1
-2578	1
-2577	2
-2575	1
-2572	3
-2570	2
-2569	1
-2567	2
-2566	1
-2565	1
-2564	1
-2563	1
-2562	1
-2561	1
-2560	2
-2559	1
-2558	1
-2557	2
-2556	1
-2553	1
-2549	1
-2548	1
-2547	2
-2542	1
-2539	1
-2535	1
-2533	1
-2530	1
-2527	1
-2524	2
-2523	2
-2515	1
-2514	2
-2513	1
-2511	1
-2507	2
-2506	1
-2504	1
-2501	2
-2500	1
-2497	1
-2492	1
-2491	1
-2490	1
-2489	1
-2486	1
-2481	1
-2478	2
-2477	1
-2472	1
-2470	1
-2468	1
-2464	1
-2461	1
-2460	2
-2458	1
-2454	1
-2453	2
-2451	2
-2449	2
-2446	1
-2445	1
-2444	2
-2442	1
-2441	1
-2440	2
-2439	1
-2436	1
-2432	1
-2430	1
-2429	1
-2428	1
-2422	1
-2419	1
-2416	1
-2415	2
-2413	1
-2411	1
-2410	1
-2407	2
-2403	1
-2402	2
-2398	1
-2397	1
-2396	1
-2389	1
-2386	1
-2383	1
-2382	2
-2381	1
-2380	1
-2373	1
-2370	1
-2367	1
-2365	2
-2363	2
-2362	2
-2357	1
-2356	2
-2354	1
-2349	1
-2348	1
-2343	1
-2340	1
-2339	1
-2338	2
-2336	2
-2325	1
-2324	1
-2322	1
-2320	1
-2319	1
-2313	1
-2311	1
-2309	2
-2307	1
-2304	1
-2301	2
-2299	1
-2298	1
-2295	2
-2294	1
-2293	1
-2292	2
-2281	2
-2279	1
-2278	1
-2277	1
-2276	1
-2271	1
-2269	1
-2262	3
-2260	2
-2259	1
-2257	1
-2256	1
-2253	1
-2252	1
-2247	1
-2241	1
-2240	1
-2233	1
-2232	2
-2223	1
-2222	1
-2220	1
-2219	1
-2217	1
-2215	1
-2213	1
-2211	1
-2207	1
-2201	1
-2198	1
-2188	2
-2187	1
-2185	1
-2184	2
-2183	1
-2182	1
-2181	1
-2178	2
-2176	1
-2175	1
-2174	1
-2172	1
-2168	1
-2166	2
-2160	1
-2159	1
-2156	3
-2154	1
-2144	1
-2140	1
-2138	2
-2137	1
-2132	1
-2128	1
-2126	1
-2120	1
-2115	1
-2112	1
-2111	1
-2107	1
-2105	1
-2100	1
-2098	1
-2096	1
-2092	1
-2091	1
-2079	1
-2078	1
-2077	1
-2072	1
-2071	1
-2068	1
-2067	1
-2065	1
-2059	1
-2050	2
-2049	1
-2045	1
-2044	1
-2043	1
-2042	1
-2037	1
-2034	2
-2030	1
-2028	1
-2017	2
-2016	2
-2014	3
-2011	2
-2010	1
-2009	1
-2004	2
-1997	1
-1996	1
-1986	1
-1984	1
-1981	1
-1980	2
-1979	1
-1977	2
-1975	1
-1972	1
-1966	1
-1965	1
-1964	1
-1958	1
-1957	1
-1956	1
-1954	1
-1953	1
-1952	1
-1948	1
-1944	1
-1943	1
-1940	1
-1939	1
-1938	1
-1934	1
-1933	1
-1922	2
-1920	1
-1918	1
-1917	1
-1915	1
-1908	1
-1905	1
-1904	1
-1903	1
-1899	2
-1896	1
-1890	1
-1888	1
-1886	1
-1880	1
-1878	2
-1873	1
-1872	2
-1871	1
-1868	3
-1867	1
-1866	1
-1865	2
-1864	1
-1863	1
-1862	2
-1860	1
-1858	1
-1857	1
-1854	2
-1853	2
-1850	1
-1849	2
-1848	1
-1846	1
-1845	1
-1844	1
-1843	1
-1841	1
-1839	1
-1838	1
-1837	3
-1834	2
-1833	2
-1831	1
-1830	1
-1829	2
-1826	2
-1825	1
-1822	1
-1820	2
-1819	1
-1818	1
-1816	2
-1813	1
-1812	1
-1811	2
-1810	1
-1806	1
-1805	1
-1804	1
-1800	1
-1798	1
-1797	2
-1796	2
-1794	1
-1790	1
-1788	1
-1787	2
-1786	1
-1785	1
-1784	1
-1783	1
-1780	3
-1779	2
-1776	2
-1775	3
-1774	2
-1771	2
-1770	1
-1768	1
-1767	1
-1763	2
-1762	2
-1761	2
-1759	1
-1758	1
-1757	2
-1756	1
-1754	1
-1753	1
-1751	1
-1749	4
-1748	1
-1745	3
-1741	5
-1737	1
-1734	1
-1732	1
-1731	1
-1730	3
-1729	2
-1728	1
-1727	3
-1726	2
-1725	4
-1724	1
-1723	2
-1721	2
-1719	3
-1718	2
-1717	2
-1716	1
-1712	1
-1710	1
-1709	3
-1708	2
-1707	1
-1705	4
-1701	1
-1700	1
-1699	1
-1698	1
-1696	2
-1695	3
-1694	1
-1691	4
-1690	3
-1688	3
-1687	1
-1686	1
-1685	2
-1683	2
-1682	1
-1681	1
-1680	1
-1679	1
-1677	1
-1676	1
-1674	1
-1673	1
-1672	1
-1668	1
-1666	1
-1665	2
-1663	1
-1662	2
-1660	1
-1658	2
-1656	2
-1655	2
-1654	3
-1652	2
-1651	1
-1650	3
-1649	2
-1648	4
-1647	2
-1645	3
-1644	1
-1643	1
-1642	1
-1641	4
-1640	1
-1637	4
-1636	2
-1635	1
-1634	2
-1632	1
-1631	2
-1630	2
-1629	1
-1628	3
-1627	5
-1626	1
-1625	1
-1624	8
-1622	2
-1620	1
-1617	2
-1616	1
-1615	1
-1614	4
-1613	3
-1612	3
-1611	1
-1610	1
-1609	3
-1608	1
-1607	2
-1606	1
-1604	1
-1602	1
-1601	4
-1600	2
-1599	5
-1598	2
-1597	4
-1595	4
-1594	1
-1593	2
-1592	1
-1591	2
-1590	2
-1589	1
-1588	2
-1587	2
-1586	1
-1585	2
-1583	2
-1582	5
-1581	1
-1580	3
-1579	4
-1578	2
-1577	2
-1576	2
-1575	3
-1574	2
-1573	1
-1572	2
-1571	1
-1570	1
-1569	2
-1568	2
-1567	1
-1566	1
-1564	1
-1563	1
-1562	2
-1561	1
-1560	4
-1559	3
-1557	2
-1556	2
-1554	3
-1553	2
-1552	1
-1551	5
-1550	3
-1549	1
-1548	1
-1547	2
-1546	5
-1545	2
-1544	3
-1542	2
-1541	2
-1540	2
-1539	2
-1538	2
-1537	2
-1536	4
-1535	1
-1532	3
-1531	3
-1530	2
-1529	3
-1527	2
-1525	3
-1524	4
-1523	1
-1522	4
-1521	3
-1520	4
-1518	1
-1517	1
-1516	1
-1515	2
-1514	5
-1513	2
-1512	3
-1511	2
-1510	2
-1509	2
-1508	3
-1507	3
-1506	5
-1505	1
-1504	2
-1503	2
-1502	2
-1501	5
-1500	1
-1499	4
-1498	5
-1497	2
-1496	3
-1495	1
-1494	2
-1493	4
-1492	3
-1491	1
-1490	1
-1489	2
-1488	2
-1487	2
-1486	1
-1485	2
-1484	3
-1483	3
-1482	3
-1481	7
-1480	3
-1479	1
-1478	7
-1477	4
-1476	2
-1475	1
-1474	2
-1473	1
-1472	2
-1471	2
-1470	7
-1469	3
-1468	3
-1467	1
-1466	3
-1465	3
-1464	1
-1463	2
-1462	2
-1461	5
-1460	3
-1459	2
-1458	3
-1456	5
-1455	1
-1454	2
-1453	3
-1452	2
-1450	2
-1449	4
-1448	5
-1447	3
-1446	2
-1445	7
-1444	2
-1443	2
-1442	1
-1441	5
-1440	3
-1438	3
-1437	4
-1436	4
-1435	1
-1434	1
-1433	2
-1432	2
-1431	4
-1430	3
-1429	4
-1428	2
-1427	5
-1426	3
-1425	6
-1424	5
-1423	4
-1421	4
-1420	3
-1419	5
-1418	4
-1417	2
-1416	8
-1415	2
-1414	2
-1413	5
-1412	1
-1411	4
-1410	1
-1409	4
-1408	3
-1407	5
-1406	1
-1405	3
-1404	1
-1403	6
-1402	3
-1401	3
-1400	6
-1399	2
-1398	8
-1397	6
-1396	5
-1395	6
-1394	6
-1393	2
-1392	3
-1391	3
-1390	5
-1389	2
-1388	1
-1386	4
-1385	6
-1384	1
-1383	2
-1382	3
-1381	2
-1379	2
-1378	4
-1377	3
-1376	4
-1375	5
-1374	5
-1373	4
-1372	1
-1371	1
-1370	6
-1369	3
-1368	6
-1367	1
-1366	2
-1365	7
-1364	2
-1362	3
-1361	3
-1360	4
-1359	2
-1358	1
-1357	4
-1356	3
-1355	6
-1354	4
-1353	2
-1352	5
-1351	2
-1350	3
-1349	2
-1348	5
-1347	7
-1346	4
-1345	4
-1344	1
-1343	2
-1342	4
-1341	1
-1340	3
-1339	4
-1338	5
-1337	4
-1336	3
-1335	1
-1334	3
-1333	3
-1332	1
-1331	4
-1330	3
-1329	3
-1328	4
-1327	2
-1326	7
-1324	4
-1323	5
-1322	4
-1321	2
-1320	5
-1319	1
-1318	6
-1317	5
-1316	1
-1315	2
-1314	5
-1313	1
-1312	3
-1311	4
-1310	5
-1309	3
-1308	2
-1307	2
-1306	2
-1305	6
-1304	4
-1303	1
-1302	4
-1301	3
-1300	1
-1299	8
-1297	2
-1296	3
-1295	3
-1294	3
-1293	2
-1292	5
-1291	7
-1290	5
-1289	1
-1288	7
-1287	7
-1286	4
-1285	3
-1284	3
-1283	3
-1282	3
-1281	4
-1280	7
-1279	5
-1278	5
-1277	4
-1276	6
-1275	7
-1274	6
-1273	2
-1272	2
-1271	5
-1270	5
-1269	1
-1268	2
-1267	4
-1266	4
-1265	6
-1264	3
-1263	2
-1262	2
-1261	2
-1260	3
-1259	2
-1258	4
-1257	2
-1256	3
-1255	7
-1254	1
-1253	2
-1252	4
-1251	3
-1250	3
-1249	2
-1248	2
-1247	3
-1246	2
-1245	3
-1244	5
-1243	6
-1242	6
-1241	3
-1240	2
-1239	6
-1238	3
-1237	3
-1236	2
-1235	3
-1233	2
-1232	7
-1231	4
-1229	4
-1228	4
-1227	3
-1226	2
-1225	3
-1224	4
-1223	4
-1222	1
-1220	6
-1219	3
-1217	5
-1216	4
-1215	3
-1214	4
-1213	4
-1212	1
-1211	8
